sample_id,fold_id,patch_index,source_image_relative_path,source_image_array_sha256,patch_shape,patch_dtype,canonical_patch_sha256,perceptual_average_hash,perceptual_hash_size
pannuke-fold-1-patch-000833,1,833,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,2ab7d821be729c4487904113ed16dc1983ccd75bbb75b8e249b3ec47d84ac535,fbf9f8e7071f9f9f,8
pannuke-fold-1-patch-000834,1,834,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,bff6e249e94fbd695c3e78e7d91e33acc0800caab68cc758a503518f9c5d06fe,effe767cf878f0f1,8
pannuke-fold-1-patch-000835,1,835,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,d95feaa3c35ad7417c1abb7cfcfe5f10d08c8316f385be51b5ca99b0d75c480c,1c3931231317bf9f,8
pannuke-fold-1-patch-000836,1,836,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,f3ca28802641aab20adbcfe9522ce6d2d2226237418d3fe65dae1ddf1bdcd5ef,1f3e2d2f5e9dbfff,8
pannuke-fold-1-patch-000837,1,837,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,dbe61f0a724df56254a8d638982863a526dc7e205b1ec71abdcbe29c5ab4d61c,4dcf07f47407919f,8
pannuke-fold-1-patch-000838,1,838,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,b5cac0be328436a728b8160225457df72570d84fc09ff9823adcade04d8ecb3f,e4d3eece44fd070f,8
pannuke-fold-1-patch-000839,1,839,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,b864a5d6b079777b7acabd20caa1cf034c7ce6e4277e434c020c7b3f0026e86b,41e6e24f4ff6f4fd,8
pannuke-fold-1-patch-000840,1,840,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,2cb89b8220bd76129eff211a1664d1bf2b5d33138e51caf5d4c6c1731adb98c9,c6c243f2ff2ddbbb,8
pannuke-fold-1-patch-000841,1,841,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,09dfa8dc6a790bac0c95caa024a74ce0e6f78bec5bd8513f792bcff74c32768c,03436efcbcfecf42,8
pannuke-fold-1-patch-000842,1,842,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,1798830d751e22ed28a2631d0a64eadf8c78e141a70a6848b3da7bdf501c85a8,7f5d317beec0c0ca,8
pannuke-fold-1-patch-000843,1,843,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,9ddb7346ead1092ad20a64d3e289e1c47ae305c122e25252e425476590a28576,f270123f948da8ac,8
pannuke-fold-1-patch-000844,1,844,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,606678fb2bd3e5a81f00c3a6da6717a0d93675b305fb578ea77ccebdbb18dcbc,a60f360fa3c78a33,8
pannuke-fold-1-patch-000845,1,845,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,b2d586f009f3eccdb75f2042bac139140883da89008d15d76f67e1be3aeefc82,153e95ed1313b8e4,8
pannuke-fold-1-patch-000846,1,846,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,1da2663294f97ad8319563b4e2533ecc4ef9ce325742a79f891c4fe6dee6e0a1,01022c0cfed0f0dc,8
pannuke-fold-1-patch-000847,1,847,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,5afaf945b595b1b710776d22862bd20b9b78e792b6064823a846b71072ee5e17,cc201f03f1e00381,8
pannuke-fold-1-patch-000848,1,848,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,4e0520a1fd586db46d92ca4d330db3989fedd11bb9407e3d318308e2304ab2f1,e1fef700821f830e,8
pannuke-fold-1-patch-000849,1,849,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,28ab11eeaeb090c26c54cffe041444f57766a0f4c5d2f4c8bb211dcdd40be4ee,40000000071f1fbe,8
pannuke-fold-1-patch-000850,1,850,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,48b982c2534c3c976711937a7c83a6ec9ea52339a631ddb64184a629ce0b47f4,a100011bfaf7af1e,8
pannuke-fold-1-patch-000851,1,851,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,721ef8d834375c722db07fb83f820b78fb724ae3859596d9ff363f4afeb3ff64,c0c0c0e0f078bcff,8
pannuke-fold-1-patch-000852,1,852,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,1ad3e13f79517f7c32d01de6819968e4038ee0be12cadf2a0570d02634ecfd91,fff73f0f07030000,8
pannuke-fold-1-patch-000853,1,853,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,529dd312da22a8d167665a1ca44c2d0fd5386c605541b1793b50d3e1286a657b,31208282ccf0392d,8
pannuke-fold-1-patch-000854,1,854,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,3bc7320e3a8c76c3506081fab1fc80fa234f93a06edc907aa31b533a48325ce2,8f03201e3b67404c,8
pannuke-fold-1-patch-000855,1,855,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,dd4ea21ca0bf7193fe4cc371925df92c5e170d1f194b01fe881a61c526ba1ed1,e0ff1f0048780040,8
pannuke-fold-1-patch-000856,1,856,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,cc024233b256f1bcd8055b58919a5fc5b3fe7fee3c700fb884513ef11677c81d,04e0f0781c1fe3cf,8
pannuke-fold-1-patch-000857,1,857,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,31f1ed020a3d69ebfefe21c6ba3296517c59362871f64c952cc2b0002fcc27b3,00000603030f3fff,8
pannuke-fold-1-patch-000858,1,858,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,2e0600134358f2167dd5858365e1407083a41ede3fa49629531ad9ccaf616575,0034fffe808080cf,8
pannuke-fold-1-patch-000859,1,859,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,b9d3804f7256f3ce71cf17614b809bae8e802337f001c368fd36e13a8d039bfd,c120c1e37a24e4f8,8
pannuke-fold-1-patch-000860,1,860,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,45427f49d3abefc13b901ea9a8a43cf49056cedeef036abd6db954b30352797f,fc7c1e1e0f8fc7e3,8
pannuke-fold-1-patch-000861,1,861,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,93411bddd3607cb8fbd2bc86f53aeb7385c7f7308f95de3143e7f309d1b73b1d,efffff9f010000f0,8
pannuke-fold-1-patch-000862,1,862,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,084f5ecdeb719672a66766a1e9fc1e167c52fc0d3f12254e478becaf87faa1dc,0f05040c0e9ffffe,8
pannuke-fold-1-patch-000863,1,863,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,6bc44962cdbacc429051640d804b93ec58962837373050e6bb21ac6706eae6c7,1989c9edfde40602,8
pannuke-fold-1-patch-000864,1,864,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,c477f691c7195d18571d5fbb011a6a79f8f38c50a555a9eb056796ce2b04de8a,2d645b53b887b1d0,8
pannuke-fold-1-patch-000865,1,865,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,a191601295e73d072eda353795f3190eb932773ef1812b6937f29db8d33bf0fb,fc3c7870f0f0f8f8,8
pannuke-fold-1-patch-000866,1,866,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,65f50e684bcb4e6f0e1fe9397d31fbf102da455df85870ad50d6d2fab4d02f8c,2307061f3d0f1f07,8
pannuke-fold-1-patch-000867,1,867,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,6e16c581bf16725d9ad5f379e5f4963fe4f9992f3a92f62e60f7d1bb3bb1ccea,7d9dbda7060f0603,8
pannuke-fold-1-patch-000868,1,868,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,eb7eab71484a723dcf736227582adb1f1f2a1217c4e086da5d1724e4ff60cbb5,fe3071e242070ff0,8
pannuke-fold-1-patch-000869,1,869,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,a632517423cace583c624a6b2974df4ee26900c1252bf42f9093776a99cb0ae8,ec87830924177371,8
pannuke-fold-1-patch-000870,1,870,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,30c68a9f841f19466ea8749068aac2f06d05238c26308642e52f52b3029ed194,e33b3787220261f3,8
pannuke-fold-1-patch-000871,1,871,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,05b402d8dff9dc66acdb34c5d4c8ef23fa97c8c042483856372dde6a885e8ca7,81bd4cb8a33d272e,8
pannuke-fold-1-patch-000872,1,872,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,5a110804d0229667d51a9dd8a90fb049b26426a9610230daa569d38e3713ae87,d1f1f0e0f0f0a4e2,8
pannuke-fold-1-patch-000873,1,873,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,efd40ab133e2673e9331392b5c11be7c185a0013a6c251581bd7d03ec13ca1e6,b4c8786ae27133f7,8
pannuke-fold-1-patch-000874,1,874,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,528202d5fda4be43c196a49278e9dca383543fcdbcb5a5d78d66099a1195ba76,e2c2e1c1e1b0d8f0,8
pannuke-fold-1-patch-000875,1,875,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,19a3da914917627dddda8a2eb7a2e5470131de01adcdb7df4297af3130331fe6,dda72f2f25840020,8
pannuke-fold-1-patch-000876,1,876,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,4696b17ea8b504e7329bd88939faef9f419d589a37d7b9fb1a97228acd1b35d6,ade22e36c2dcf907,8
pannuke-fold-1-patch-000877,1,877,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,601d8e1c1333730e7b2803169a2a6d2116949ea500a4b762b0595a67bd8be9eb,fe0ce61706276f4c,8
pannuke-fold-1-patch-000878,1,878,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,709980d830d8b1b74ad2d9b2be955490505cb96a3c110370b086bbd8e49553d2,00807acfffb7e78f,8
pannuke-fold-1-patch-000879,1,879,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,8b17a4d560355666e5dbbffaa6ec8fd85e1a016f86b382ed7919daf12e7712c5,e1e3cbe57e0d2823,8
pannuke-fold-1-patch-000880,1,880,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,dbb1d98a62489196d36582b1f72e131ebec41eece8661f4772a6c628e8890ad9,c4c377f2378f0bab,8
pannuke-fold-1-patch-000881,1,881,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,7ec6928ace7a4aca64c6221e6e8a697ecb8069ec93b32a673236840534885de7,65321e9921674e45,8
pannuke-fold-1-patch-000882,1,882,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,7e96b15eced72c83c7e0e7a73bf6f1311eb8803676957c27ac339a99eafa50f5,dfb437111e8f8778,8
pannuke-fold-1-patch-000883,1,883,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,fb089a0bf2cbbc377cb50d01432b668a57f3aa81620425f2c6b2e1fbb6770a29,1ddaa700fe80667e,8
pannuke-fold-1-patch-000884,1,884,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,c0f6ec5696385c6e3ef14547806a45c13f5fb85d0314f0c848763f69c424ddd7,8300c1c080bc9e1f,8
pannuke-fold-1-patch-000885,1,885,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,d6f3de4538f4e5ee19ddfac9a710faa27e0f163bcca0a94fc8a03088f56bf841,8fc7a48427070719,8
pannuke-fold-1-patch-000886,1,886,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,e23b13f4c1d3eec1f86835488da421bae318a0f7448e69ba62360066c7bccc05,989a3333632d2032,8
pannuke-fold-1-patch-000887,1,887,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,918d0f7225cc86d66f5e05a5f50b50b23b9e760964d41325b8f64983bd6f023b,3e0c1f01035b138f,8
pannuke-fold-1-patch-000888,1,888,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,9c292da26cce34abe89025d44f38b34c64b42fdc7799ed5ee4fa2915bb98f645,8498d8f0f0b0f8fe,8
pannuke-fold-1-patch-000889,1,889,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,83ace935fea480e5b804822d794929dbb028495d396db623e9a08dd3bc4a080a,e0c0c0c1c18081c3,8
pannuke-fold-1-patch-000890,1,890,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,9705f1071a88bd09914f135ac7b627b0ef85aa8e9c81551a13943095b75a0e2b,30488c8e07673396,8
pannuke-fold-1-patch-000891,1,891,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,26ee5a715f045258643765ffe1fcf3bbb3c6954de1f9cdce22ac2edc27b899a8,26660c0000103f3b,8
pannuke-fold-1-patch-000892,1,892,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,8a7d95f82706331967db0817679ea7dc068eeadd1ea0af92bf96430c0ef11129,8d9899303006cfdf,8
pannuke-fold-1-patch-000893,1,893,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,9abeba7b0d4c7522b5722f5f0c6bdd49c80720797cdf31c645f488f124c1fb71,d8c842d3e0c0e64d,8
pannuke-fold-1-patch-000894,1,894,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,6502a4400e2e05f743ee7df916a3f7351381ca35df1d2f1c00c2b1707164edb4,0eba594b894e41cc,8
pannuke-fold-1-patch-000895,1,895,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,41c497ee728bb233cbd76aa098879d7da0f53370504e3245ba173c489e09a322,707378381cd8bf7f,8
pannuke-fold-1-patch-000896,1,896,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,ab47e49ff324f7492e5552c9be4199a13ac60a835b2248dadd0057bc3d7476ca,2d7d98e6073971a1,8
pannuke-fold-1-patch-000897,1,897,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,f9bd1dc9a8f0ed2291d8f72ddc8ab24887fa5144e21b15a79d60ce7ba1996719,98fdf0948bc38cae,8
pannuke-fold-1-patch-000898,1,898,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,f92656d1b9c91baf2023dace11481786763189984c6f6eebd7045f0b24c396b9,09c8fcbe80e0fedc,8
pannuke-fold-1-patch-000899,1,899,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,ee0a29f0602bc98bbd211745c4fd6ecb9ab4e0de05a02ce2845d96c7ae3e04cf,80989f1f2f636dc9,8
pannuke-fold-1-patch-000900,1,900,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,aea15f50c2ff254f76e8062e8b22d4f266b01054aeb3a714d53c1e7fc7c0f503,fbbdfc5c88180c8f,8
pannuke-fold-1-patch-000901,1,901,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,c6e72398f730979db4b45522b0cde6460f3b9307df53b75f90be2b51b7b2da4e,8430644efafbcb0d,8
pannuke-fold-1-patch-000902,1,902,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,20be1ea11b39f7546e9233fc870d1368c8024e577c210b76c379adbb050d3e5b,fff8800000727fc7,8
pannuke-fold-1-patch-000903,1,903,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,1d46475448c68c9313c204ed6798c916beb37fb3a925791c16abb9f4cdd5d49c,bffdf10d0016ff8f,8
pannuke-fold-1-patch-000904,1,904,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,aa6d99130dce65d6a89579a1abff10d102c932dd13cf167b50992554ffc43ad8,42cf07d84844363f,8
pannuke-fold-1-patch-000905,1,905,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,7421c82a638a90ee1d9190fb08c9b7e7e41a2cd20c2b38f2b230a2ee06f1083c,5942c2958d84f1db,8
pannuke-fold-1-patch-000906,1,906,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,dc65f5728398aab5ae487af8c93c23ac8c23a61ed3c744595f2422a391a115ec,117d2b61700bec3e,8
pannuke-fold-1-patch-000907,1,907,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,53b2c630865737595fe5f2c1854de772b1515e08a7b4a513d7016ba5b88c0d1e,6d9610f880409d7f,8
pannuke-fold-1-patch-000908,1,908,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,d76f246dbefc92312451924b6744e465a0f4b5621d3943c8f13985013e33243d,8f0c9b3061c1f001,8
pannuke-fold-1-patch-000909,1,909,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,6a4cb089189a97d2ee8250ac8afc6d96f6636258c8b4f5852b974f35ff6fcb50,843c098c8480ff7f,8
pannuke-fold-1-patch-000910,1,910,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,24991a06bffb67211cbe9568a8bcc87a9c1ac8093ef517b8445afe71f7606437,303caccf6f20a1e1,8
pannuke-fold-1-patch-000911,1,911,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,b23820fb4183380b064e22413390b30c1f3d1d0f787d5bc92e209172c6d7a888,c6c7c1d8e0c02020,8
pannuke-fold-1-patch-000912,1,912,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,0fe3de31da9bcd345ec2ca3af2febfa84e5affc42d9c0fdf4ac13b203ab9b79b,21f675e6e6bc7007,8
pannuke-fold-1-patch-000913,1,913,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,e1f61aef766ce4c65ca45aa42155b9210450835c31bfcc6383f28f2e61e58c4d,3c0700860d11a727,8
pannuke-fold-1-patch-000914,1,914,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,e1f7938d6ca4142454ed8613c7e62892bb79138cb89d0fbccad93f8cfad015d5,30f3e2cc92333cec,8
pannuke-fold-1-patch-000915,1,915,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,3982dbce8eed6a6c108b11bb2c68d9810e83a52ba762e44591827392938edddc,e8e0edb0d3c95be6,8
pannuke-fold-1-patch-000916,1,916,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,3bf78893a2e815814f1bd5644ea38063fc48f3e173c617d24c40b393be5db533,74e2030e3dfa1803,8
pannuke-fold-1-patch-000917,1,917,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,79b536e33a1b228b9c4e294ccc7fa9f752704123b6ba53f728f26315bd038cf0,8db4763f92906058,8
pannuke-fold-1-patch-000918,1,918,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,3e4406cd5324436c9fc5a7736f8be6b5d2de50b623c92b60d926af2f273d5eb1,96167e6961b98005,8
pannuke-fold-1-patch-000919,1,919,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,2de0de9062c4cc9b3b9cb7355bd9f446886b9a1aa51170951d805ea0fb13e994,030b83f00ce0f8fd,8
pannuke-fold-1-patch-000920,1,920,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,d649e08573d0d1f26a4a9c9636a058e85ba777bd52b2553e95e8e6360d88c5dc,16170b5d160f2717,8
pannuke-fold-1-patch-000921,1,921,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,207e325a2dde4c2861409e9c9faf1c85e9544f5d4b19d79b3bfeabb0b6ad35a1,a1a0f2c78105f8ff,8
pannuke-fold-1-patch-000922,1,922,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,4b8918ae1b1cd0294f05818e63b1547848d99d074febd6c8a052ae01299f03ad,3f1f8f237cdfcc00,8
pannuke-fold-1-patch-000923,1,923,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,299d4f8db34e7c9e2c9e78d00a6a3d20f04f7436391961b7aefff1e94f235de8,0090f72718ac00d8,8
pannuke-fold-1-patch-000924,1,924,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,5aeec2b1137c372dc8a25f996e41444b4e496f022981a2f6f46b20eba82fbc9e,0081871c3b7f676b,8
pannuke-fold-1-patch-000925,1,925,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,9b9cf49e264d4778a0eed0e772029bf9721712218c072660c18c53d43cc27a25,f4de2f2db39d98c9,8
pannuke-fold-1-patch-000926,1,926,Fold 1/images/fold1/images.npy,32b7de139650ecc07907072cb2cc45de69cd5e51b8252bd69eff271554ec324b,"[256,256,3]",<f8,0fd61801dbc522b049f37c54979964a2b89813e86a448da83134e6122940db99,bbe8be37b58bc1c0,8
